onset	duration	nwb_table	direction	trial_type
11631.437475	3.3998499999997875	trials	clockwise	central alternation
11637.920525	4.041474999999991	trials	clockwise	central alternation
11644.295225	2.866550000000643	trials	clockwise	central alternation
11650.028325	3.4915000000000873	trials	clockwise	central alternation
11654.828099999999	3.4665250000016385	trials	clockwise	central alternation
11659.669549999999	3.391525000000911	trials	clockwise	central alternation
11672.185675	3.3748500000001513	trials	clockwise	central alternation
11678.768725	3.0248499999997875	trials	clockwise	central alternation
11683.751825	4.033150000001115	trials	clockwise	central alternation
11698.26785	3.3998499999997875	trials	clockwise	central alternation
11704.809225	3.6748499999994237	trials	clockwise	central alternation
11708.85905	3.9748250000011467	trials	clockwise	central alternation
11714.250475	3.566499999998996	trials	clockwise	central alternation
11720.383525	3.8748500000001513	trials	clockwise	central alternation
11726.274925	4.2581499999996595	trials	clockwise	central alternation
11734.741225	4.341474999999264	trials	clockwise	central alternation
11740.490975	5.608099999999467	trials	clockwise	central alternation
11754.157025	3.7081749999997555	trials	clockwise	central alternation
11757.8652	8267.818800000001	epochs		
