onset	duration	nwb_table	direction	trial_type	label
9454.0	174.0	sleep_states			Non-REM
9642.0	78.0	sleep_states			Non-REM
9735.0	138.0	sleep_states			Non-REM
9882.0	189.0	sleep_states			Non-REM
10072.0	49.0	sleep_states			REM
10146.0	41.0	sleep_states			REM
10200.0	393.0	sleep_states			Non-REM
10604.0	101.0	sleep_states			Non-REM
10723.0	44.0	sleep_states			Non-REM
10781.0	115.0	sleep_states			Non-REM
10897.0	10.0	sleep_states			REM
10929.0	227.0	sleep_states			Non-REM
11192.0	112.0	sleep_states			Non-REM
11305.0	115.0	sleep_states			REM
11440.0	7.0	sleep_states			Non-REM
11448.0	627.0	sleep_states			Awake
12076.0	19.0	sleep_states			Non-REM
12096.0	208.0	sleep_states			Awake
12305.0	14.0	sleep_states			Non-REM
12335.0	171.0	sleep_states			Non-REM
12519.0	42.0	sleep_states			Non-REM
12571.0	16.0	sleep_states			Non-REM
12610.0	156.0	sleep_states			Non-REM
12781.0	76.0	sleep_states			Non-REM
12866.0	78.0	sleep_states			Non-REM
12981.0	142.0	sleep_states			Non-REM
13142.0	83.0	sleep_states			Non-REM
13226.0	8.0	sleep_states			REM
13235.0	117.0	sleep_states			Awake
13353.0	8.0	sleep_states			Non-REM
13362.0	226.0	sleep_states			Awake
13589.0	7.0	sleep_states			Non-REM
13597.0	2919.0	sleep_states			Awake
13647.65	2158.3583333333336	epochs			
13647.65	2.7999999999992724	trials	clockwise	central alternation	
13654.708333333332	3.5916666666671517	trials	counter-clockwise	central alternation	
13660.983333333334	3.6583333333328483	trials	counter-clockwise	central alternation	
13668.208333333332	2.641666666668243	trials	counter-clockwise	central alternation	
13677.558333333332	3.0500000000010914	trials	counter-clockwise	central alternation	
13684.625	3.0749999999989086	trials	counter-clockwise	central alternation	
13689.35	3.4166666666660603	trials	counter-clockwise	central alternation	
13695.458333333332	3.1833333333343035	trials	counter-clockwise	central alternation	
13705.074999999999	3.0333333333346673	trials	counter-clockwise	central alternation	
13711.241666666667	2.75	trials	counter-clockwise	central alternation	
